Datetime,Close,High,Low,Open,Volume
,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS
2025-12-10 09:15:00,3848.60009765625,3850.300048828125,3846.800048828125,3848.89990234375,8741
2025-12-10 09:20:00,3844.10009765625,3848.89990234375,3843.60009765625,3848.89990234375,10797
2025-12-10 09:25:00,3848.89990234375,3849.800048828125,3841.300048828125,3844.10009765625,17756
2025-12-10 09:30:00,3850.300048828125,3852.39990234375,3846.60009765625,3848.39990234375,11784
2025-12-10 09:35:00,3848.0,3850.10009765625,3846.0,3850.0,14299
2025-12-10 09:40:00,3848.89990234375,3848.89990234375,3845.60009765625,3848.0,14556
2025-12-10 09:45:00,3846.800048828125,3851.199951171875,3845.199951171875,3848.89990234375,18226
2025-12-10 09:50:00,3845.800048828125,3850.0,3845.800048828125,3846.89990234375,21074
2025-12-10 09:55:00,3845.699951171875,3845.800048828125,3830.0,3845.800048828125,26261
2025-12-11 09:15:00,3847.800048828125,3851.39990234375,3846.800048828125,3851.39990234375,16134
2025-12-11 09:20:00,3846.0,3849.89990234375,3845.0,3846.800048828125,19503
2025-12-11 09:25:00,3846.89990234375,3848.39990234375,3845.0,3846.0,17926
2025-12-11 09:30:00,3847.60009765625,3847.89990234375,3845.0,3846.699951171875,22797
2025-12-11 09:35:00,3848.10009765625,3848.300048828125,3847.60009765625,3847.60009765625,8980
2025-12-11 09:40:00,3845.10009765625,3848.199951171875,3845.0,3848.10009765625,12233
2025-12-11 09:45:00,3841.5,3845.699951171875,3840.10009765625,3845.10009765625,21577
2025-12-11 09:50:00,3845.0,3846.300048828125,3841.5,3841.5,20652
2025-12-11 09:55:00,3850.0,3850.0,3833.89990234375,3845.5,42082
2025-12-12 09:15:00,3874.10009765625,3877.89990234375,3872.800048828125,3877.699951171875,4596
2025-12-12 09:20:00,3876.0,3876.89990234375,3874.10009765625,3874.89990234375,2635
2025-12-12 09:25:00,3876.699951171875,3876.699951171875,3874.199951171875,3876.0,2319
2025-12-12 09:30:00,3882.199951171875,3882.199951171875,3876.300048828125,3876.300048828125,35663
2025-12-12 09:35:00,3884.39990234375,3884.89990234375,3882.10009765625,3882.39990234375,9631
2025-12-12 09:40:00,3882.199951171875,3884.39990234375,3879.699951171875,3884.39990234375,19646
2025-12-12 09:45:00,3878.60009765625,3884.199951171875,3878.39990234375,3882.300048828125,20341
2025-12-12 09:50:00,3880.699951171875,3881.699951171875,3877.0,3877.0,15078
2025-12-12 09:55:00,3879.89990234375,3880.10009765625,3873.0,3878.10009765625,10531
2025-12-15 09:15:00,3866.0,3869.199951171875,3866.0,3869.10009765625,14041
2025-12-15 09:20:00,3865.60009765625,3866.39990234375,3865.300048828125,3866.0,1877
2025-12-15 09:25:00,3865.39990234375,3866.10009765625,3865.0,3865.39990234375,2363
2025-12-15 09:30:00,3864.89990234375,3868.699951171875,3864.89990234375,3865.39990234375,6223
2025-12-15 09:35:00,3866.300048828125,3866.300048828125,3865.0,3865.0,5471
2025-12-15 09:40:00,3866.39990234375,3867.0,3865.699951171875,3866.89990234375,8494
2025-12-15 09:45:00,3867.5,3869.39990234375,3865.0,3867.0,38374
2025-12-15 09:50:00,3865.0,3868.199951171875,3865.0,3867.39990234375,11825
