Datetime,Close,High,Low,Open,Volume
,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS
2025-12-10 09:15:00,2225.10009765625,2226.199951171875,2220.699951171875,2221.800048828125,6805
2025-12-10 09:20:00,2218.60009765625,2226.0,2218.10009765625,2225.0,9335
2025-12-10 09:25:00,2220.0,2221.800048828125,2216.0,2218.10009765625,19576
2025-12-10 09:30:00,2215.199951171875,2219.0,2213.300048828125,2219.0,22636
2025-12-10 09:35:00,2213.60009765625,2215.199951171875,2212.199951171875,2215.199951171875,15392
2025-12-10 09:40:00,2213.0,2216.0,2212.300048828125,2213.699951171875,26859
2025-12-10 09:45:00,2205.89990234375,2214.300048828125,2204.300048828125,2214.0,51667
2025-12-10 09:50:00,2208.699951171875,2208.699951171875,2205.0,2205.89990234375,23040
2025-12-10 09:55:00,2211.60009765625,2214.0,2207.0,2208.699951171875,18900
2025-12-11 09:15:00,2267.300048828125,2271.199951171875,2265.5,2266.10009765625,16216
2025-12-11 09:20:00,2271.699951171875,2272.699951171875,2267.199951171875,2267.300048828125,9920
2025-12-11 09:25:00,2272.300048828125,2273.39990234375,2271.0,2271.5,6617
2025-12-11 09:30:00,2277.300048828125,2278.0,2273.199951171875,2273.89990234375,28856
2025-12-11 09:35:00,2275.60009765625,2277.800048828125,2275.300048828125,2277.300048828125,17459
2025-12-11 09:40:00,2282.0,2283.300048828125,2274.10009765625,2275.5,130669
2025-12-11 09:45:00,2278.60009765625,2282.89990234375,2278.0,2282.0,47448
2025-12-11 09:50:00,2274.0,2278.5,2272.199951171875,2278.5,42098
2025-12-11 09:55:00,2277.699951171875,2277.699951171875,2270.199951171875,2274.0,32103
2025-12-12 09:15:00,2279.0,2279.5,2275.60009765625,2276.89990234375,6554
2025-12-12 09:20:00,2278.699951171875,2279.39990234375,2277.199951171875,2278.300048828125,5400
2025-12-12 09:25:00,2280.800048828125,2281.199951171875,2278.39990234375,2278.699951171875,6108
2025-12-12 09:30:00,2281.0,2284.39990234375,2281.0,2281.699951171875,13120
2025-12-12 09:35:00,2283.199951171875,2284.39990234375,2282.10009765625,2282.10009765625,17326
2025-12-12 09:40:00,2282.5,2283.199951171875,2280.60009765625,2283.0,23800
2025-12-12 09:45:00,2281.10009765625,2283.10009765625,2280.800048828125,2282.5,28183
2025-12-12 09:50:00,2280.60009765625,2283.800048828125,2280.0,2281.10009765625,42477
2025-12-12 09:55:00,2282.39990234375,2284.0,2279.60009765625,2280.60009765625,26359
2025-12-15 09:15:00,2284.300048828125,2287.300048828125,2284.199951171875,2284.89990234375,10688
2025-12-15 09:20:00,2283.89990234375,2285.0,2283.199951171875,2284.39990234375,1866
2025-12-15 09:25:00,2283.39990234375,2283.89990234375,2282.199951171875,2283.89990234375,2600
2025-12-15 09:30:00,2280.800048828125,2284.0,2279.89990234375,2282.60009765625,14494
2025-12-15 09:35:00,2281.39990234375,2282.0,2279.5,2279.699951171875,22986
2025-12-15 09:40:00,2278.89990234375,2281.5,2278.10009765625,2281.5,14208
2025-12-15 09:45:00,2278.10009765625,2279.5,2277.199951171875,2279.0,15210
2025-12-15 09:50:00,2277.800048828125,2278.800048828125,2276.800048828125,2278.800048828125,25709
2025-12-15 09:55:00,2276.199951171875,2280.0,2276.199951171875,2278.10009765625,25196
2025-12-16 09:15:00,2246.800048828125,2247.5,2245.199951171875,2246.699951171875,7536
2025-12-16 09:20:00,2249.0,2249.0,2246.10009765625,2247.0,8015
2025-12-16 09:25:00,2252.0,2252.0,2247.199951171875,2249.0,16737
2025-12-16 09:30:00,2252.199951171875,2255.699951171875,2252.199951171875,2253.300048828125,16516
2025-12-16 09:35:00,2251.60009765625,2253.0,2251.60009765625,2253.0,8964
2025-12-16 09:40:00,2249.39990234375,2252.0,2249.10009765625,2251.60009765625,12186
2025-12-16 09:45:00,2245.0,2249.800048828125,2245.0,2249.39990234375,24566
2025-12-16 09:50:00,2244.800048828125,2245.699951171875,2241.800048828125,2245.39990234375,22261
2025-12-16 09:55:00,2247.89990234375,2247.89990234375,2241.0,2244.89990234375,16512
